Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"EI","Emissions intensities","56","Dominican Republic","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","47.7889"
"EI","Emissions intensities","56","Dominican Republic","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","728.6817"
"EI","Emissions intensities","56","Dominican Republic","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","57.8224"
"EI","Emissions intensities","56","Dominican Republic","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","150.2554"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","423.8238"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","1978.4077"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","5566.7326"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1792.1557"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","0.3373"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","8.0968"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","49.7234"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","24.8502"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","636.9948"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","48.7876"
"EI","Emissions intensities","58","Ecuador","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","250.158"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","5861.6156"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","5414.7626"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","3700.7904"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","2962.8509"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","640.1757"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","291.5508"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","3102.4888"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","2629.665"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","699.5336"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","399.9992"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","546.4359"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","232.6435"
"EI","Emissions intensities","59","Egypt","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","2.6225"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","271.0629"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","11.9247"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","1218.2348"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","488.0847"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","3.08"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","1.0108"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","44.8393"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","38.1869"
"EI","Emissions intensities","60","El Salvador","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","63.2338"
"EI","Emissions intensities","61","Equatorial Guinea","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","5.4336"
"EI","Emissions intensities","61","Equatorial Guinea","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","2.0591"
"EI","Emissions intensities","61","Equatorial Guinea","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","7.8033"
"EI","Emissions intensities","61","Equatorial Guinea","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","1.3647"
"EI","Emissions intensities","61","Equatorial Guinea","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.4509"
"EI","Emissions intensities","61","Equatorial Guinea","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","1.9064"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","43.8497"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","1573.0126"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1183.7599"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","349.5874"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","38.282"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","422.3732"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","44.9278"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2017","2017","gigagrams","94.2852"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","3.3549"
"EI","Emissions intensities","178","Eritrea","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","3.9732"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","225.4284"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","295.1217"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","330.9893"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","0.703"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","0.4921"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","24.1371"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","6.3419"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","3.9248"
"EI","Emissions intensities","63","Estonia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","65.7374"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","12.4627"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","0.0622"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","541.8787"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","219.7256"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","53.7863"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","7.4603"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","16.2962"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","1.6337"
"EI","Emissions intensities","209","Eswatini","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","9.8269"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","2065.9578"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","180.5965"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","55614.8157"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","19564.9213"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","6325.6845"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","251.7642"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","5632.6917"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","511.0858"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2017","2017","gigagrams","278.826"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","219.2431"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","71.8842"
"EI","Emissions intensities","238","Ethiopia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","9.7736"
"EI","Emissions intensities","65","Falkland Islands (Malvinas)","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","4.576"
"EI","Emissions intensities","65","Falkland Islands (Malvinas)","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","3.0561"
"EI","Emissions intensities","65","Falkland Islands (Malvinas)","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","133.0061"
"EI","Emissions intensities","65","Falkland Islands (Malvinas)","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0.0128"
"EI","Emissions intensities","64","Faroe Islands","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","2.3463"
"EI","Emissions intensities","64","Faroe Islands","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","19.9439"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","18.5677"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","12.8278"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","571.3159"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","106.2739"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","56.9686"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","4.5255"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","18.2731"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","2.5793"
"EI","Emissions intensities","66","Fiji","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","60.6589"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","688.6956"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","1125.2979"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1056.9899"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","44.0084"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","16.5013"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","36.6645"
"EI","Emissions intensities","67","Finland","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","280.7351"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","7752.3076"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","2065.4463"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","28581.4831"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","14038.4884"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","88.7739"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","198.0222"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","1611.6385"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","345.7431"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","410.1341"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","578.4498"
"EI","Emissions intensities","68","France","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","3055.2583"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","0.0428"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","11.0693"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","29.9618"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1.3377"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","0.3505"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","0.1995"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.6385"
"EI","Emissions intensities","69","French Guyana","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","1.1338"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","13.8307"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1.983"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","3.6289"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","0.083"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0.6424"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.8267"
"EI","Emissions intensities","70","French Polynesia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","11.809"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","33.5457"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","4.2291"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","31.463"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","16.6055"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","23.815"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","41.9744"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","11.3826"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","4.3131"
"EI","Emissions intensities","74","Gabon","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","61.3277"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","16.5608"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","361.2483"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","464.3715"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","89.8737"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","74.1229"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","12.6118"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","4.9646"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","1.7122"
"EI","Emissions intensities","75","Gambia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","3.9231"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","174.6188"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","549.3319"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","900.9361"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","3.9752"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","8.8385"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","16.1769"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","139.1384"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","27.3752"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","22.2534"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","17.1999"
"EI","Emissions intensities","73","Georgia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","34.2133"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","8499.1823"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","14711.2797"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","16142.0136"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","23.6012"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","9.2072"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","445.8796"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","458.2107"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","397.075"
"EI","Emissions intensities","79","Germany","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","6817.5447"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","395.5004"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","509.7946"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","1640.4341"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","522.6119"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","1377.0494"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","894.8236"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","256.2669"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","116.3218"
"EI","Emissions intensities","81","Ghana","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","208.5476"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","679.0892"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","492.9145"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","854.7547"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","388.5523"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","415.2061"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","1061.1722"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","4.7825"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","0.303"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","488.5218"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","1936.7604"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","84.9171"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","88.0888"
"EI","Emissions intensities","84","Greece","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","214.3009"
"EI","Emissions intensities","85","Greenland","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","4.1139"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","0.0514"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","6.4575"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1.4391"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","1.5209"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","2.6084"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0.5041"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.9215"
"EI","Emissions intensities","86","Grenada","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","0.6626"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","128.0477"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","0.5756"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","2.0029"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","0.2646"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0.6894"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.8432"
"EI","Emissions intensities","87","Guadeloupe","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","3.4058"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","0.0042"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","0.2622"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","0.1856"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","0.1566"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0.831"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.4189"
"EI","Emissions intensities","88","Guam","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","2.2205"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","826.1265"
